filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample23.mp4,0.0,3.0,3.0,5,0.4,1.0,0.0,3,0,2.0,12.8516,0.8217,-12.6038,2.9863,1.4142,0.474,1.6971,37.08,2,40.0,0.6877,0.0164,1.0873,0.1039,0.7314,1.1893,0.4293,0.1739,0.3333,0.1249,-168.5432,-8.1207,0.0,5.0811
sample23.mp4,3.0,6.0,3.0,4,1.0,1.0,0.0,0,0,0.0,10.637,1.5231,-9.0354,2.6819,1.3813,0.179,1.3713,42.17,0,0.0,,,,,0.7314,1.1893,0.4293,0.1739,0.0,,-168.5432,-8.1207,0.0,2.7775
sample23.mp4,6.0,9.0,3.0,5,0.6,1.0,0.0,2,0,1.0,9.5888,0.8125,-8.0116,2.7064,1.0402,0.4434,1.786,35.89,1,20.0,0.7307,0.0193,1.0833,0.0833,0.7314,1.1893,0.4293,0.1739,0.5,0.1102,-168.5432,-8.1207,0.0,3.1042
sample23.mp4,9.0,12.0,3.0,4,0.25,1.0,0.0,3,0,2.0,9.2498,1.0066,-3.8072,3.1871,2.2998,0.4397,1.7803,35.97,1,20.0,0.7482,0.0164,1.3,0.0707,0.7314,1.1893,0.4293,0.1739,0.3333,0.1127,-168.5432,-8.1207,0.0,5.5059
sample23.mp4,12.0,15.0,3.0,5,0.2,1.0,0.0,4,0,2.67,12.4977,1.6423,-2.1733,6.413,0.2381,0.8669,3.572,21.87,1,20.0,0.7273,0.0278,1.3271,0.1509,0.7314,1.1893,0.4293,0.1739,0.25,0.1509,-168.5432,-8.1207,0.2,7.432
sample23.mp4,15.0,18.0,3.0,4,0.25,1.0,0.0,3,0,2.0,10.449,0.5882,-4.8723,9.9427,2.1987,0.5604,5.0787,16.45,1,20.0,0.7489,0.0172,1.3222,0.11,0.7314,1.1893,0.4293,0.1739,0.6667,0.1514,-168.5432,-8.1207,0.25,9.2345
sample23.mp4,18.0,21.0,3.0,5,0.0,1.0,0.0,5,0,3.0,10.866,1.1744,-4.487,6.4712,1.3959,0.5628,2.5182,28.42,2,40.0,0.7375,0.0104,1.221,0.0328,0.7314,1.1893,0.4293,0.1739,0.0,0.0429,-168.5432,-8.1207,0.0,6.8998
sample23.mp4,21.0,24.0,3.0,4,0.0,1.0,0.0,4,0,2.67,11.0378,0.8715,2.4296,4.9063,1.6132,0.5567,2.7008,27.02,1,20.0,0.7276,0.0141,1.0417,0.0932,0.7314,1.1893,0.4293,0.1739,0.5,0.1499,-168.5432,-8.1207,0.5,10.5986
sample23.mp4,24.0,27.0,3.0,5,0.2,1.0,0.0,4,0,2.33,11.1,1.1224,-4.1042,4.8085,1.5143,0.9702,3.5227,22.11,2,40.0,0.7488,0.0239,1.2625,0.1139,0.7314,1.1893,0.4293,0.1739,0.25,0.1302,-168.5432,-8.1207,0.0,5.1145
sample23.mp4,27.0,30.0,3.0,4,0.5,1.0,0.0,2,0,1.33,11.6226,1.7925,-2.5787,2.4912,1.6924,0.4866,1.8482,35.11,1,20.0,0.753,0.003,1.2667,0.0167,0.7314,1.1893,0.4293,0.1739,0.0,0.0803,-168.5432,-8.1207,0.0,5.8963
