filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample17.mp4,0.0,3.0,3.0,9,0.0,0.0,0.0,0,0,3.0,,,,,,,,,0,0.0,,,,,0.5969,0.7107,0.4357,0.2266,0.0,,168.7437,-7.9151,0.0,
sample17.mp4,3.0,6.0,3.0,9,0.5,0.2222,1.0,2,2,2.67,7.2116,3.7381,3.5865,0.3428,-2.5177,0.0592,2.7601,26.6,0,0.0,0.6218,0.0142,0.5918,0.0359,0.5969,0.7107,0.4357,0.2266,0.0,0.1234,168.7437,-7.9151,1.0,341.7261
sample17.mp4,6.0,9.0,3.0,9,0.6667,1.0,1.0,9,9,1.0,2.9028,2.1581,-1.5689,3.6415,0.4669,2.1176,32.1481,3.02,2,40.0,0.5767,0.0457,0.6457,0.0526,0.5969,0.7107,0.4357,0.2266,0.0,0.0916,168.7437,-7.9151,0.4444,48.3726
sample17.mp4,9.0,12.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,7.1121,3.1312,-7.7265,3.9348,5.5466,0.7831,2.2924,30.37,1,20.0,0.6072,0.0298,0.662,0.0461,0.5969,0.7107,0.4357,0.2266,0.0,0.0691,168.7437,-7.9151,0.0,5.9929
sample17.mp4,12.0,15.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,6.4521,2.754,-6.019,2.7538,5.4882,0.9999,1.647,37.78,1,20.0,0.5976,0.0467,0.6491,0.047,0.5969,0.7107,0.4357,0.2266,0.0,0.085,168.7437,-7.9151,0.0,6.1698
sample17.mp4,15.0,18.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,6.9645,5.3038,-4.5491,5.4355,1.7658,1.9217,32.3752,3.0,2,40.0,0.5612,0.0497,0.6495,0.0571,0.5969,0.7107,0.4357,0.2266,0.1111,0.085,168.7437,-7.9151,0.1111,46.4975
sample17.mp4,18.0,21.0,3.0,9,1.0,1.0,0.8889,9,8,0.0,11.856,5.7057,-1.6754,2.5401,-0.1252,1.5223,2.0746,32.52,1,20.0,0.6146,0.0217,0.6824,0.0596,0.5969,0.7107,0.4357,0.2266,0.0,0.0607,168.7437,-7.9151,0.0,8.7184
sample17.mp4,21.0,24.0,3.0,9,0.5556,1.0,0.8889,9,8,1.33,7.996,3.8571,0.2261,24.1186,-15.9139,52.9843,50.8638,1.93,2,40.0,0.5786,0.0572,0.6425,0.0291,0.5969,0.7107,0.4357,0.2266,0.0,0.0893,168.7437,-7.9151,0.6667,89.0144
sample17.mp4,24.0,27.0,3.0,9,1.0,1.0,1.0,9,9,0.0,6.9713,3.4808,-10.4243,4.7406,4.6447,2.4781,2.6442,27.44,1,20.0,0.5922,0.0192,0.6605,0.0511,0.5969,0.7107,0.4357,0.2266,0.0,0.0614,168.7437,-7.9151,0.1111,6.5239
sample17.mp4,27.0,30.0,3.0,9,0.6667,1.0,1.0,9,9,1.0,5.8207,4.0354,-8.7965,3.4782,7.5653,1.0036,31.5067,3.08,2,40.0,0.5617,0.073,0.7094,0.0625,0.5969,0.7107,0.4357,0.2266,0.1111,0.0889,168.7437,-7.9151,0.3333,119.0259
