filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample80.mp4,0.0,3.0,3.0,9,0.0,1.0,0.2222,9,2,3.0,3.2726,1.1805,-9.6307,1.813,1.1361,0.4859,0.9384,51.59,2,40.0,0.678,0.0705,0.8409,0.1139,0.7059,0.9666,0.2053,0.1623,0.5556,0.174,177.4663,-14.7122,0.0,5.2976
sample80.mp4,3.0,6.0,3.0,9,0.0,1.0,0.0,9,0,3.0,3.1624,0.9831,-11.6238,2.6182,1.2323,0.9621,1.6955,37.1,4,80.0,0.7103,0.0212,0.8524,0.1169,0.7059,0.9666,0.2053,0.1623,0.3333,0.1402,177.4663,-14.7122,0.0,3.6814
sample80.mp4,6.0,9.0,3.0,9,0.1111,1.0,0.5,8,4,2.67,2.9128,0.9202,-7.6954,2.238,1.0316,1.3677,1.5297,39.53,3,60.0,0.6099,0.092,0.8476,0.0493,0.7059,0.9666,0.2053,0.1623,0.5,0.1696,177.4663,-14.7122,0.0,7.0962
sample80.mp4,9.0,12.0,3.0,9,0.4444,1.0,0.0,7,0,1.67,2.8881,0.8802,-7.7949,1.8147,1.713,0.7518,1.4577,40.69,3,60.0,0.7341,0.0339,0.9392,0.2337,0.7059,0.9666,0.2053,0.1623,0.5714,0.214,177.4663,-14.7122,0.0,6.9735
sample80.mp4,12.0,15.0,3.0,9,0.8889,1.0,0.5556,9,5,0.33,3.2945,1.4756,-10.5454,2.6475,1.9719,0.4821,1.9792,33.57,2,40.0,0.6819,0.0521,0.8735,0.106,0.7059,0.9666,0.2053,0.1623,0.2222,0.1274,177.4663,-14.7122,0.0,4.8205
sample80.mp4,15.0,18.0,3.0,9,0.7778,1.0,0.2222,9,2,0.67,2.4108,0.5574,-9.6946,2.1896,1.7256,0.7408,1.3463,42.62,3,60.0,0.6805,0.0373,0.8755,0.0938,0.7059,0.9666,0.2053,0.1623,0.2222,0.1151,177.4663,-14.7122,0.0,5.0756
sample80.mp4,18.0,21.0,3.0,9,0.4444,1.0,0.4286,7,3,1.67,3.8481,1.446,-11.8355,2.4851,2.9324,2.6992,1.9683,33.69,2,40.0,0.6665,0.0436,1.0006,0.1164,0.7059,0.9666,0.2053,0.1623,0.1429,0.1281,177.4663,-14.7122,0.0,3.3839
sample80.mp4,21.0,24.0,3.0,9,0.5556,1.0,0.0,8,0,1.33,4.4367,0.6639,-12.5202,2.1182,1.4095,0.6437,1.2699,44.05,2,40.0,0.6922,0.0312,1.0112,0.0764,0.7059,0.9666,0.2053,0.1623,0.0,0.0851,177.4663,-14.7122,0.0,3.4596
sample80.mp4,24.0,27.0,3.0,9,1.0,1.0,0.2222,9,2,0.0,4.1392,0.9359,-11.8668,3.2602,1.5298,0.4186,1.8612,34.95,1,20.0,0.6818,0.0317,0.9809,0.0572,0.7059,0.9666,0.2053,0.1623,0.0,0.0613,177.4663,-14.7122,0.0,4.1811
sample80.mp4,27.0,30.0,3.0,9,0.6667,1.0,0.2222,9,2,1.0,3.6621,1.1524,-11.0846,1.8122,0.7036,0.577,1.1436,46.65,2,40.0,0.693,0.0406,0.8959,0.0841,0.7059,0.9666,0.2053,0.1623,0.0,0.1072,177.4663,-14.7122,0.0,4.0189
