filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample58.mp4,0.0,3.0,3.0,9,0.0,1.0,0.7778,9,7,3.0,11.3388,2.8323,11.5268,6.3656,-0.8833,4.8633,5.0156,16.62,1,20.0,0.6186,0.0538,1.1807,0.4673,0.707,0.9559,0.2094,0.1429,0.4444,0.3404,-175.4528,24.1984,0.6667,14.9884
sample58.mp4,3.0,6.0,3.0,9,0.3333,1.0,0.6667,6,4,2.0,8.3674,5.0905,4.3874,14.1042,-1.712,4.2379,34.7266,2.8,0,0.0,0.6397,0.0537,0.8305,0.047,0.707,0.9559,0.2094,0.1429,0.3333,0.1507,-175.4528,24.1984,0.6667,59.2378
sample58.mp4,6.0,9.0,3.0,9,0.1111,1.0,0.375,8,3,2.67,8.0632,4.5375,2.5893,10.2153,-3.2452,6.3793,5.4864,15.42,1,20.0,0.6599,0.0622,0.898,0.2139,0.707,0.9559,0.2094,0.1429,0.5,0.2068,-175.4528,24.1984,0.8889,22.6819
sample58.mp4,9.0,12.0,3.0,9,0.3333,1.0,0.125,8,1,2.0,5.4704,3.4897,8.8886,8.4241,0.5748,5.4242,6.1541,13.98,2,40.0,0.6832,0.0418,0.7476,0.1609,0.707,0.9559,0.2094,0.1429,0.625,0.2154,-175.4528,24.1984,0.5556,15.8251
sample58.mp4,12.0,15.0,3.0,9,0.4444,1.0,0.1429,7,1,1.67,12.2646,10.2983,-1.9073,14.1791,38.286,73.6527,20.6986,4.61,1,20.0,0.6821,0.0382,0.7715,0.1916,0.707,0.9559,0.2094,0.1429,0.4286,0.2119,-175.4528,24.1984,0.6667,28.245
sample58.mp4,15.0,18.0,3.0,9,0.4444,1.0,0.0,8,0,1.67,3.3624,1.9137,2.5445,14.6944,2.1414,4.945,65.0147,1.51,0,0.0,0.719,0.0332,0.8895,0.0696,0.707,0.9559,0.2094,0.1429,0.0,0.0965,-175.4528,24.1984,0.6667,128.9323
sample58.mp4,18.0,21.0,3.0,9,0.5556,1.0,0.375,8,3,1.33,9.767,2.1428,16.7628,4.9979,-0.9795,2.2384,2.9568,25.27,0,0.0,0.687,0.0625,0.8694,0.1054,0.707,0.9559,0.2094,0.1429,0.25,0.1383,-175.4528,24.1984,0.2222,10.1415
sample58.mp4,21.0,24.0,3.0,9,0.6667,1.0,0.375,8,3,1.0,5.2075,3.3257,14.8299,5.8999,0.8337,1.8562,2.5788,27.94,1,20.0,0.6609,0.0784,0.9395,0.0651,0.707,0.9559,0.2094,0.1429,0.125,0.0931,-175.4528,24.1984,0.3333,10.3879
sample58.mp4,24.0,27.0,3.0,9,0.7778,1.0,0.625,8,5,0.67,8.0984,1.8661,11.8966,8.7471,1.2259,2.9663,4.2183,19.16,0,0.0,0.6356,0.0349,0.8076,0.113,0.707,0.9559,0.2094,0.1429,0.375,0.18,-175.4528,24.1984,0.6667,13.4286
sample58.mp4,27.0,30.0,3.0,9,0.5556,1.0,0.5,8,4,1.33,7.5814,3.43,22.5799,10.0675,20.2202,53.052,47.2188,2.07,2,40.0,0.6625,0.045,0.9495,0.0705,0.707,0.9559,0.2094,0.1429,0.0,0.0887,-175.4528,24.1984,0.4444,47.8987
