filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample44.mp4,0.0,3.0,3.0,9,0.125,0.8889,0.25,8,2,2.67,8.2358,0.9048,-4.4924,5.1823,0.6041,0.3236,2.8981,25.65,0,0.0,0.6686,0.0408,0.6778,0.0746,0.6059,0.8404,0.1974,0.1685,0.375,0.1835,-169.6951,-7.5456,0.0,5.551
sample44.mp4,3.0,6.0,3.0,9,0.3333,1.0,1.0,8,8,2.0,10.2988,2.6676,-7.3705,6.8641,-1.3691,1.3128,2.8707,25.84,1,20.0,0.6069,0.0228,0.7524,0.1928,0.6059,0.8404,0.1974,0.1685,0.5,0.1859,-169.6951,-7.5456,0.1111,6.6364
sample44.mp4,6.0,9.0,3.0,9,0.0,1.0,0.5556,9,5,3.0,9.8125,1.7502,-8.0933,5.3691,0.2136,0.85,2.7374,26.76,2,40.0,0.629,0.052,0.9818,0.2412,0.6059,0.8404,0.1974,0.1685,0.2222,0.1901,-169.6951,-7.5456,0.0,5.0505
sample44.mp4,9.0,12.0,3.0,9,0.5556,1.0,0.7778,9,7,1.33,8.1719,2.2742,-5.8222,7.505,0.6355,0.4103,2.4256,29.19,1,20.0,0.6257,0.0967,0.9324,0.2036,0.6059,0.8404,0.1974,0.1685,0.1111,0.1242,-169.6951,-7.5456,0.1111,5.3806
sample44.mp4,12.0,15.0,3.0,9,0.7778,1.0,0.6667,9,6,0.67,11.1068,1.5759,-10.982,4.398,-0.0324,2.9824,1.6882,37.2,2,40.0,0.6264,0.0645,0.8756,0.0866,0.6059,0.8404,0.1974,0.1685,0.1111,0.1058,-169.6951,-7.5456,0.0,5.3334
sample44.mp4,15.0,18.0,3.0,9,0.6667,1.0,0.625,8,5,1.0,8.4952,2.3,-1.7481,7.3186,-0.9765,1.1883,3.578,21.84,2,40.0,0.6443,0.0591,0.7563,0.1042,0.6059,0.8404,0.1974,0.1685,0.25,0.1274,-169.6951,-7.5456,0.1111,7.869
sample44.mp4,18.0,21.0,3.0,9,1.0,1.0,1.0,9,9,0.0,7.7169,1.9477,2.332,4.8529,-0.4315,1.0464,2.5292,28.33,1,20.0,0.6013,0.028,0.7477,0.0533,0.6059,0.8404,0.1974,0.1685,0.0,0.0976,-169.6951,-7.5456,0.4444,10.5288
sample44.mp4,21.0,24.0,3.0,9,0.6667,1.0,0.875,8,7,1.0,8.9707,3.0491,-0.7156,7.87,0.3668,1.2985,3.996,20.02,2,40.0,0.6219,0.058,0.8721,0.2212,0.6059,0.8404,0.1974,0.1685,0.25,0.189,-169.6951,-7.5456,0.3333,8.7484
sample44.mp4,24.0,27.0,3.0,9,0.7778,1.0,0.3333,9,3,0.67,8.7939,2.3639,-6.5455,7.6959,0.9743,1.5714,3.2882,23.32,0,0.0,0.6557,0.0417,0.8066,0.0585,0.6059,0.8404,0.1974,0.1685,0.0,0.0858,-169.6951,-7.5456,0.1111,6.4962
sample44.mp4,27.0,30.0,3.0,9,0.5556,1.0,0.875,8,7,1.33,10.0699,2.07,-3.6571,4.9578,-0.5167,1.9964,3.824,20.73,3,60.0,0.5958,0.0546,0.9036,0.0838,0.6059,0.8404,0.1974,0.1685,0.25,0.0999,-169.6951,-7.5456,0.0,5.5781
