filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample7.mp4,0.0,3.0,3.0,8,0.25,1.0,1.0,7,7,2.2,1.4391,1.3253,-17.4347,2.9078,1.2223,0.7763,36.2395,2.69,3,60.0,0.557,0.0151,0.7072,0.0952,0.5755,0.7135,0.6167,0.1542,0.1429,0.0721,176.4294,-15.687,0.125,47.8092
sample7.mp4,3.0,6.0,3.0,7,0.4286,1.0,1.0,7,7,1.6,1.7985,0.9161,-12.528,2.8897,1.9673,0.8597,61.3147,1.6,3,60.0,0.5583,0.0052,0.6714,0.035,0.5755,0.7135,0.6167,0.1542,0.0,0.053,176.4294,-15.687,0.2857,104.5648
sample7.mp4,6.0,9.0,3.0,8,0.375,1.0,1.0,7,7,1.8,1.3711,1.2636,-14.6408,6.1963,1.007,1.3263,37.2043,2.62,2,40.0,0.5688,0.0235,0.6778,0.0497,0.5755,0.7135,0.6167,0.1542,0.0,0.0634,176.4294,-15.687,0.375,136.5349
sample7.mp4,9.0,12.0,3.0,7,0.5714,1.0,1.0,6,6,1.2,2.8302,1.152,-13.6199,9.4313,1.0902,0.7411,2.7771,26.48,2,40.0,0.5878,0.0129,0.7161,0.0361,0.5755,0.7135,0.6167,0.1542,0.0,0.039,176.4294,-15.687,0.1429,8.8003
sample7.mp4,12.0,15.0,3.0,8,1.0,1.0,1.0,8,8,0.0,2.6854,0.6827,-17.352,3.5023,4.8382,2.2143,2.1859,31.39,2,40.0,0.5484,0.0199,0.6991,0.0428,0.5755,0.7135,0.6167,0.1542,0.0,0.0497,176.4294,-15.687,0.0,3.6825
sample7.mp4,15.0,18.0,3.0,7,0.7143,1.0,0.8333,6,5,0.8,4.4522,2.0566,-2.6917,9.0717,0.8426,3.5385,5.414,15.59,2,40.0,0.6176,0.0805,0.6931,0.0379,0.5755,0.7135,0.6167,0.1542,0.1667,0.0773,176.4294,-15.687,0.5714,13.487
sample7.mp4,18.0,21.0,3.0,8,1.0,1.0,1.0,8,8,0.0,4.6141,1.8444,-9.128,5.3748,1.8167,1.3524,3.3111,23.2,1,20.0,0.5536,0.0493,0.7092,0.0489,0.5755,0.7135,0.6167,0.1542,0.0,0.0685,176.4294,-15.687,0.125,7.6628
sample7.mp4,21.0,24.0,3.0,7,0.7143,1.0,1.0,7,7,0.8,2.8019,0.8502,0.8453,13.0197,0.2355,3.2434,4.1682,19.35,2,40.0,0.5618,0.0157,0.6537,0.0651,0.5755,0.7135,0.6167,0.1542,0.0,0.0861,176.4294,-15.687,0.4286,16.5867
sample7.mp4,24.0,27.0,3.0,8,0.875,1.0,1.0,8,8,0.4,4.5367,1.9375,-6.9507,13.634,-20.0086,58.5151,56.9114,1.73,1,20.0,0.5696,0.0372,0.721,0.0231,0.5755,0.7135,0.6167,0.1542,0.0,0.0416,176.4294,-15.687,0.25,49.0141
sample7.mp4,27.0,30.0,3.0,7,1.0,1.0,1.0,7,7,0.0,3.9191,0.5568,-1.5297,12.5596,0.4753,3.2161,7.8544,11.29,2,40.0,0.5478,0.0098,0.6545,0.0227,0.5755,0.7135,0.6167,0.1542,0.0,0.067,176.4294,-15.687,0.5714,14.7417
sample7.mp4,30.0,33.0,3.0,8,0.75,1.0,1.0,6,6,0.8,3.0629,1.9484,-9.2836,7.6876,1.8485,1.1124,2.7428,26.72,1,20.0,0.5655,0.0263,0.7019,0.026,0.5755,0.7135,0.6167,0.1542,0.0,0.0357,176.4294,-15.687,0.25,8.958
