filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample38.mp4,0.0,3.0,3.0,9,0.0,1.0,0.0,0,0,3.0,26.3527,2.2124,28.1566,12.5955,6.8397,56.3668,10.3667,8.8,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,1.0,334.7274
sample38.mp4,3.0,6.0,3.0,9,0.0,1.0,0.0,0,0,3.0,24.8578,1.4341,30.3641,1.0046,-12.9427,0.4165,1.26,44.25,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,1.0,336.271
sample38.mp4,6.0,9.0,3.0,9,0.25,0.4444,0.0,0,0,2.67,33.3734,21.5454,10.0085,13.8098,34.2479,140.0834,76.5334,1.29,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,1.0,325.8217
sample38.mp4,9.0,12.0,3.0,9,0.4444,1.0,0.0,3,0,1.66,1.2835,0.9297,-10.3741,11.508,3.9528,1.6089,35.7601,2.72,0,0.0,0.7393,0.0244,1.0611,0.0864,0.7374,0.9474,0.4286,0.1786,0.3333,0.1171,177.8782,-16.2671,0.5556,127.185
sample38.mp4,12.0,15.0,3.0,9,0.0,1.0,0.0,0,0,2.99,1.6918,1.0836,-10.3067,12.045,4.6241,1.215,36.6067,2.66,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.3333,48.6337
sample38.mp4,15.0,18.0,3.0,9,0.1111,1.0,0.0,0,0,2.67,1.6844,0.5035,5.2096,17.2221,-0.1926,2.5777,66.775,1.48,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.8889,102.1526
sample38.mp4,18.0,21.0,3.0,9,0.6667,1.0,0.0,0,0,1.0,2.3395,1.1421,-8.8286,11.5131,2.0728,1.5982,5.3554,15.73,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.2222,9.4269
sample38.mp4,21.0,24.0,3.0,9,0.6667,1.0,0.0,0,0,0.98,0.9691,0.7358,1.1213,12.043,0.4395,1.0784,64.7086,1.52,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.8889,245.0242
sample38.mp4,24.0,27.0,3.0,9,0.8889,1.0,0.0,0,0,0.33,1.4031,0.9487,4.766,6.9212,-0.3068,0.6245,33.0444,2.94,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.7778,95.8171
sample38.mp4,27.0,30.0,3.0,9,1.0,1.0,0.0,0,0,0.0,1.0391,0.9859,6.5702,7.762,1.5307,2.0661,33.4557,2.9,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.8889,97.0878
sample38.mp4,30.0,33.0,3.0,9,0.7778,1.0,0.0,0,0,0.67,1.9327,1.3722,-7.3633,13.6372,0.8295,2.2067,37.5286,2.6,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.4444,87.1978
sample38.mp4,33.0,36.0,3.0,9,0.7778,1.0,0.0,0,0,0.67,1.6982,0.8815,-4.068,11.0665,2.3245,1.5435,35.1692,2.76,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.6667,52.1067
sample38.mp4,36.0,39.0,3.0,9,1.0,1.0,0.0,0,0,0.0,1.8781,0.6841,-5.1271,14.525,1.7054,1.6484,34.665,2.8,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.4444,53.2609
sample38.mp4,39.0,42.0,3.0,9,0.8889,1.0,0.0,0,0,0.33,3.0339,1.3478,-1.2103,11.551,1.6693,1.8468,6.5553,13.24,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.5556,15.4538
sample38.mp4,42.0,45.0,3.0,9,1.0,1.0,0.0,0,0,0.0,2.5169,1.3374,-4.5293,9.5819,2.1203,2.1318,4.3073,18.84,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.4444,13.0388
sample38.mp4,45.0,48.0,3.0,9,0.8889,1.0,0.0,0,0,0.33,3.453,1.7351,-1.591,12.4526,0.0795,1.9541,35.8864,2.71,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.7778,55.3086
sample38.mp4,48.0,51.0,3.0,9,0.8889,1.0,0.0,0,0,0.33,5.0139,2.7432,-6.436,13.1268,1.8456,3.9191,35.6554,2.73,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.4444,49.4218
sample38.mp4,51.0,54.0,3.0,9,0.3333,1.0,0.0,1,0,1.95,8.9525,14.3087,7.2195,14.6238,19.0447,46.9014,42.992,2.27,0,0.0,0.6881,,1.1,,0.7374,0.9474,0.4286,0.1786,0.0,0.1604,177.8782,-16.2671,0.7778,56.3824
sample38.mp4,54.0,57.0,3.0,9,0.5556,1.0,0.0,2,0,1.33,2.4429,1.6487,4.0795,12.2224,2.1221,1.8283,35.4671,2.74,0,0.0,0.7042,0.0042,1.1125,0.0125,0.7374,0.9474,0.4286,0.1786,0.5,0.1684,177.8782,-16.2671,0.8889,99.013
sample38.mp4,57.0,60.0,3.0,9,0.6667,1.0,0.0,1,0,1.0,1.9582,1.6049,-2.4014,14.3094,2.6313,3.5987,7.7149,11.47,0,0.0,0.7279,,0.9167,,0.7374,0.9474,0.4286,0.1786,0.0,0.0322,177.8782,-16.2671,0.5556,15.7786
sample38.mp4,60.0,63.0,3.0,9,0.7778,1.0,1.0,1,1,0.67,2.1928,1.6863,-1.7881,13.7176,3.1761,1.8266,37.5975,2.59,0,0.0,0.6458,,0.9167,,0.7374,0.9474,0.4286,0.1786,0.0,0.0966,177.8782,-16.2671,0.6667,55.4064
sample38.mp4,63.0,66.0,3.0,9,0.8889,1.0,0.0,0,0,0.33,3.9501,1.8666,3.7041,11.4677,0.895,2.6852,4.1401,19.45,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.7778,21.2143
sample38.mp4,66.0,69.0,3.0,9,0.0,0.0,0.0,0,0,2.93,,,,,,,,,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.0,
sample38.mp4,69.0,72.0,3.0,9,0.5,0.2222,0.0,0,0,2.67,3.5782,1.4268,18.1495,6.9824,-0.3833,0.6896,6.0659,14.15,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,1.0,34.4921
sample38.mp4,72.0,75.0,3.0,9,0.8889,1.0,0.0,1,0,0.33,0.9525,0.7825,-7.2305,9.2753,2.4986,0.6533,48.6313,2.01,0,0.0,0.8104,,0.9167,,0.7374,0.9474,0.4286,0.1786,0.0,0.0792,177.8782,-16.2671,0.6667,165.465
sample38.mp4,75.0,78.0,3.0,9,1.0,1.0,0.0,0,0,0.0,3.0223,0.7515,-1.0785,6.3384,1.0943,0.9326,2.0826,32.44,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.6667,15.2617
sample38.mp4,78.0,81.0,3.0,9,1.0,1.0,0.0,0,0,0.0,1.764,1.1883,-10.1191,8.0053,2.8924,1.148,18.0462,5.25,0,0.0,,,,,0.7374,0.9474,0.4286,0.1786,0.0,,177.8782,-16.2671,0.2222,82.7778
