filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample60.mp4,0.0,3.0,3.0,9,0.2222,1.0,0.2857,7,2,2.33,4.2036,2.3619,-10.2318,13.9504,17.6294,56.3648,36.5922,2.66,1,20.0,0.6611,0.1191,1.2255,0.1172,0.7161,0.9777,0.2972,0.2387,0.8571,0.284,-177.6637,-7.9799,0.4444,85.8111
sample60.mp4,3.0,6.0,3.0,9,0.4444,1.0,0.2,5,1,1.67,2.1797,0.5739,-3.9099,13.6284,-4.2181,1.0366,76.7908,1.29,1,20.0,0.7027,0.0648,1.1308,0.0923,0.7161,0.9777,0.2972,0.2387,0.4,0.1673,-177.6637,-7.9799,0.6667,202.2797
sample60.mp4,6.0,9.0,3.0,9,0.3333,1.0,0.0,6,0,2.0,1.1754,0.8088,-7.6293,6.9952,0.2662,1.7407,77.3167,1.28,0,0.0,0.7639,0.039,1.061,0.1437,0.7161,0.9777,0.2972,0.2387,0.3333,0.1512,-177.6637,-7.9799,0.4444,161.4016
sample60.mp4,9.0,12.0,3.0,9,0.3333,1.0,0.0,6,0,2.0,2.1978,1.3674,-2.2291,8.3527,-5.04,2.5833,18.5781,5.11,0,0.0,0.7285,0.0226,1.1432,0.1078,0.7161,0.9777,0.2972,0.2387,0.5,0.172,-177.6637,-7.9799,0.7778,163.6763
sample60.mp4,12.0,15.0,3.0,9,0.0,1.0,0.0,9,0,3.0,2.864,2.5175,-10.8462,5.375,-0.4012,3.1148,32.8011,2.96,2,40.0,0.7179,0.0139,1.1407,0.0802,0.7161,0.9777,0.2972,0.2387,0.5556,0.1636,-177.6637,-7.9799,0.7778,277.0091
sample60.mp4,15.0,18.0,3.0,9,0.2222,1.0,0.1429,7,1,2.33,2.0104,1.2383,-8.5856,4.9645,-0.7391,1.9998,32.5596,2.98,2,40.0,0.7109,0.0455,1.1548,0.1743,0.7161,0.9777,0.2972,0.2387,0.4286,0.1837,-177.6637,-7.9799,0.8889,317.0104
sample60.mp4,18.0,21.0,3.0,9,0.3333,1.0,0.0,6,0,2.0,2.5372,1.8683,-7.7405,6.3691,-3.6973,3.5766,17.1895,5.5,0,0.0,0.6966,0.0314,1.0466,0.0542,0.7161,0.9777,0.2972,0.2387,0.0,0.0893,-177.6637,-7.9799,0.2222,82.1738
sample60.mp4,21.0,24.0,3.0,9,0.3333,1.0,0.0,5,0,2.0,1.9166,1.9036,-11.7632,12.0557,-21.857,55.2931,63.8181,1.54,1,20.0,0.7271,0.0466,1.1076,0.1011,0.7161,0.9777,0.2972,0.2387,0.2,0.1352,-177.6637,-7.9799,0.6667,200.3488
sample60.mp4,24.0,27.0,3.0,9,0.0,1.0,0.1111,9,1,3.0,1.8397,1.1666,-10.258,2.595,-0.8848,1.7246,46.6968,2.1,1,20.0,0.7011,0.0665,1.1676,0.1722,0.7161,0.9777,0.2972,0.2387,0.4444,0.195,-177.6637,-7.9799,0.5556,199.2076
sample60.mp4,27.0,30.0,3.0,9,0.7778,1.0,0.0,8,0,0.67,2.7671,1.9986,-6.5454,6.2188,-1.6969,2.3604,32.9307,2.95,0,0.0,0.7447,0.0453,1.0667,0.0391,0.7161,0.9777,0.2972,0.2387,0.0,0.1056,-177.6637,-7.9799,0.2222,83.5108
