filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample24.mp4,0.0,3.0,3.0,9,0.1111,1.0,0.0,8,0,2.67,5.6436,2.6058,10.641,4.5005,-2.3816,1.7282,2.4041,29.38,0,0.0,0.7314,0.0207,1.0007,0.1057,0.7404,0.9749,0.2822,0.1235,0.125,0.101,175.2632,8.1306,0.0,5.2586
sample24.mp4,3.0,6.0,3.0,9,0.8889,1.0,0.0,1,0,0.33,3.3328,1.7056,0.0732,8.7408,-6.1453,1.487,3.3545,22.96,0,0.0,0.781,,0.9286,,0.7404,0.9749,0.2822,0.1235,0.0,0.0616,175.2632,8.1306,0.3333,9.2431
sample24.mp4,6.0,9.0,3.0,9,0.8889,1.0,0.0,1,0,0.33,6.2304,2.066,2.4811,2.7287,-1.0373,2.228,2.1665,31.58,0,0.0,0.775,,0.8125,,0.7404,0.9749,0.2822,0.1235,0.0,0.166,175.2632,8.1306,0.0,6.323
sample24.mp4,9.0,12.0,3.0,9,0.7778,1.0,0.0,1,0,0.67,3.7976,2.476,1.4191,12.3877,-0.0569,1.5715,33.7705,2.88,0,0.0,0.825,,0.8661,,0.7404,0.9749,0.2822,0.1235,0.0,0.1378,175.2632,8.1306,0.2222,48.8623
sample24.mp4,12.0,15.0,3.0,9,1.0,1.0,0.0,0,0,0.0,5.57,3.0564,2.7426,14.6478,-1.7952,1.5338,5.5428,15.28,0,0.0,,,,,0.7404,0.9749,0.2822,0.1235,0.0,,175.2632,8.1306,0.4444,13.7023
sample24.mp4,15.0,18.0,3.0,9,0.8889,1.0,0.0,1,0,0.33,5.4359,3.0218,6.2214,3.3126,-2.6699,1.7438,2.1604,31.64,0,0.0,0.6905,,0.8125,,0.7404,0.9749,0.2822,0.1235,0.0,0.1699,175.2632,8.1306,0.0,4.0499
sample24.mp4,18.0,21.0,3.0,9,1.0,1.0,0.0,0,0,0.0,7.4184,2.7424,-3.3738,5.6048,-1.2176,1.9157,3.7126,21.22,0,0.0,,,,,0.7404,0.9749,0.2822,0.1235,0.0,,175.2632,8.1306,0.4444,12.3452
sample24.mp4,21.0,24.0,3.0,9,0.0,1.0,0.0,9,0,3.0,7.2092,1.8675,0.7525,4.4759,-1.2353,2.9933,2.735,26.77,2,40.0,0.7707,0.037,1.0722,0.1397,0.7404,0.9749,0.2822,0.1235,0.2222,0.1218,175.2632,8.1306,0.1111,8.106
sample24.mp4,24.0,27.0,3.0,9,0.0,1.0,0.0,9,0,3.0,5.6885,3.1154,2.1939,4.2181,-3.7445,2.9075,3.2437,23.56,0,0.0,0.7598,0.0206,1.0212,0.1121,0.7404,0.9749,0.2822,0.1235,0.1111,0.0932,175.2632,8.1306,0.1111,7.2268
sample24.mp4,27.0,30.0,3.0,9,0.3333,1.0,0.0,6,0,2.0,7.3693,2.8267,5.3504,8.7718,-1.6353,2.3028,6.3883,13.54,0,0.0,0.793,0.0495,1.0179,0.0849,0.7404,0.9749,0.2822,0.1235,0.1667,0.1104,175.2632,8.1306,0.2222,7.8244
sample24.mp4,30.0,33.0,3.0,9,0.2222,1.0,0.0,7,0,2.33,8.819,3.8579,11.1812,4.2753,-2.4978,1.8078,2.2934,30.36,0,0.0,0.7787,0.0222,1.1235,0.1215,0.7404,0.9749,0.2822,0.1235,0.2857,0.1573,175.2632,8.1306,0.1111,6.3512
sample24.mp4,33.0,36.0,3.0,9,0.3333,1.0,0.0,6,0,2.0,6.987,3.314,3.4342,7.5957,-2.7013,2.1148,19.897,4.79,1,20.0,0.788,0.0338,0.9792,0.2983,0.7404,0.9749,0.2822,0.1235,0.6667,0.2306,175.2632,8.1306,0.2222,46.486
sample24.mp4,36.0,39.0,3.0,9,0.6667,1.0,0.0,2,0,1.0,4.5052,2.5263,-9.4906,11.9515,-2.4128,3.7518,19.6554,4.84,0,0.0,0.7647,0.0825,0.8661,0.0089,0.7404,0.9749,0.2822,0.1235,0.0,0.1373,175.2632,8.1306,0.7778,56.077
sample24.mp4,39.0,42.0,3.0,9,0.8889,1.0,0.0,1,0,0.33,7.9612,2.7639,10.5123,8.793,0.1151,1.773,3.0538,24.67,0,0.0,0.7368,,0.9286,,0.7404,0.9749,0.2822,0.1235,0.0,0.0465,175.2632,8.1306,0.2222,8.8342
sample24.mp4,42.0,45.0,3.0,9,0.1111,1.0,0.0,8,0,2.67,7.3826,2.1121,3.769,6.8852,-1.8524,0.9654,2.3211,30.11,0,0.0,0.7586,0.0321,1.0365,0.0819,0.7404,0.9749,0.2822,0.1235,0.125,0.0961,175.2632,8.1306,0.2222,7.0163
sample24.mp4,45.0,48.0,3.0,9,0.2222,1.0,0.0,8,0,2.33,5.8876,2.463,9.0138,6.19,-1.0261,1.8183,3.2798,23.37,0,0.0,0.7923,0.0314,1.016,0.1087,0.7404,0.9749,0.2822,0.1235,0.25,0.1164,175.2632,8.1306,0.0,6.1108
sample24.mp4,48.0,51.0,3.0,9,1.0,1.0,0.0,9,0,0.0,5.815,1.1119,4.1262,5.4633,-2.7161,1.1777,2.4889,28.66,0,0.0,0.7622,0.0303,1.0939,0.0513,0.7404,0.9749,0.2822,0.1235,0.3333,0.1252,175.2632,8.1306,0.1111,5.3432
sample24.mp4,51.0,54.0,3.0,9,0.3333,1.0,0.0,1,0,2.0,6.375,2.4797,4.2879,4.8749,-2.836,0.9549,2.5857,27.89,0,0.0,0.7345,,1.1429,,0.7404,0.9749,0.2822,0.1235,0.0,0.1681,175.2632,8.1306,0.1111,6.0537
sample24.mp4,54.0,57.0,3.0,9,1.0,1.0,0.0,0,0,0.0,7.1241,5.4141,10.1221,4.8031,-3.1438,0.864,32.3571,3.0,0,0.0,,,,,0.7404,0.9749,0.2822,0.1235,0.0,,175.2632,8.1306,0.4444,45.1366
sample24.mp4,57.0,60.0,3.0,9,0.8889,1.0,0.0,1,0,0.33,7.1391,4.4589,14.3098,10.1839,-1.6633,1.3367,19.7988,4.81,0,0.0,0.6818,,0.9375,,0.7404,0.9749,0.2822,0.1235,0.0,0.0695,175.2632,8.1306,0.6667,50.6603
