filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample14.mp4,0.0,3.0,3.0,9,0.1111,1.0,0.7778,9,7,2.67,3.7503,1.7377,-0.3022,2.2171,-3.5633,0.7341,31.0283,3.12,1,20.0,0.6489,0.0814,0.7565,0.1154,0.6026,0.7161,0.3889,0.1853,0.3333,0.1307,177.8093,0.0277,0.8889,314.867
sample14.mp4,3.0,6.0,3.0,9,0.2222,1.0,0.6667,9,6,2.33,3.2254,1.1983,-1.219,3.4407,-2.4984,1.278,2.2656,30.62,3,60.0,0.6142,0.0744,0.7393,0.1256,0.6026,0.7161,0.3889,0.1853,0.3333,0.1394,177.8093,0.0277,1.0,354.6027
sample14.mp4,6.0,9.0,3.0,9,0.5556,1.0,0.5556,9,5,1.33,2.9666,1.7456,-9.6,12.125,-2.4774,1.1276,46.8126,2.09,1,20.0,0.6301,0.0638,0.6424,0.1554,0.6026,0.7161,0.3889,0.1853,0.3333,0.1526,177.8093,0.0277,0.8889,280.1771
sample14.mp4,9.0,12.0,3.0,9,0.7778,1.0,0.0,9,0,0.67,2.338,1.1271,-24.0181,5.9976,-2.2773,0.4043,17.4469,5.42,1,20.0,0.7001,0.0292,0.5657,0.1412,0.6026,0.7161,0.3889,0.1853,0.8889,0.2276,177.8093,0.0277,0.8889,207.3175
sample14.mp4,12.0,15.0,3.0,9,0.4444,1.0,0.3333,9,3,1.67,3.1678,1.8639,-16.3542,10.0015,-2.5543,1.0222,32.4834,2.99,1,20.0,0.6669,0.0631,0.5605,0.1845,0.6026,0.7161,0.3889,0.1853,0.7778,0.2466,177.8093,0.0277,0.8889,316.4929
sample14.mp4,15.0,18.0,3.0,9,0.6667,1.0,0.8889,9,8,1.0,1.4922,1.4986,-1.0783,7.4695,-3.8135,0.6117,91.7046,1.08,1,20.0,0.6099,0.0499,0.6899,0.1577,0.6026,0.7161,0.3889,0.1853,0.2222,0.1381,177.8093,0.0277,0.6667,238.5395
sample14.mp4,18.0,21.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,1.7093,1.1254,5.8601,3.8304,-3.8085,1.0356,46.7889,2.09,3,60.0,0.5734,0.035,0.6716,0.0767,0.6026,0.7161,0.3889,0.1853,0.0,0.0923,177.8093,0.0277,0.5556,200.9876
sample14.mp4,21.0,24.0,3.0,9,0.7778,1.0,0.8889,9,8,0.67,2.3545,1.1675,0.968,3.4535,-2.4023,0.7594,61.0703,1.61,3,60.0,0.5978,0.0607,0.7002,0.1193,0.6026,0.7161,0.3889,0.1853,0.2222,0.1171,177.8093,0.0277,0.6667,237.9612
sample14.mp4,24.0,27.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.6124,1.0547,4.8108,6.358,-2.1538,0.7694,46.9564,2.09,2,40.0,0.5861,0.0294,0.6735,0.1084,0.6026,0.7161,0.3889,0.1853,0.1111,0.1039,177.8093,0.0277,0.7778,276.5663
sample14.mp4,27.0,30.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.1088,0.9737,5.6852,6.5766,-2.9623,1.2587,61.6853,1.6,3,60.0,0.5573,0.0284,0.7018,0.1168,0.6026,0.7161,0.3889,0.1853,0.1111,0.1038,177.8093,0.0277,0.7778,240.2681
sample14.mp4,30.0,33.0,3.0,9,0.5556,1.0,1.0,9,9,1.33,2.798,2.2157,0.972,4.6168,-1.2599,1.0941,47.2956,2.07,1,20.0,0.5825,0.0279,0.8217,0.1796,0.6026,0.7161,0.3889,0.1853,0.4444,0.1722,177.8093,0.0277,0.4444,121.9213
sample14.mp4,33.0,36.0,3.0,9,0.8889,1.0,0.8889,9,8,0.33,1.1304,0.9804,-0.8402,6.0049,-2.587,0.978,47.9322,2.04,1,20.0,0.5797,0.0765,0.7055,0.0853,0.6026,0.7161,0.3889,0.1853,0.1111,0.0994,177.8093,0.0277,0.6667,238.6996
sample14.mp4,36.0,39.0,3.0,9,0.6667,1.0,1.0,9,9,1.0,2.1417,1.2789,3.055,8.5918,-2.8886,0.9116,62.282,1.58,1,20.0,0.5904,0.0347,0.7588,0.1292,0.6026,0.7161,0.3889,0.1853,0.1111,0.1005,177.8093,0.0277,0.5556,201.4559
sample14.mp4,39.0,42.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,1.1382,0.8035,0.5569,6.5753,-3.2827,0.7631,32.8107,2.96,1,20.0,0.5793,0.0224,0.6906,0.0632,0.6026,0.7161,0.3889,0.1853,0.0,0.0657,177.8093,0.0277,0.6667,239.632
sample14.mp4,42.0,45.0,3.0,9,0.5556,1.0,0.8889,9,8,1.33,1.5783,1.4362,-1.6088,5.3362,-2.8931,0.4812,32.2063,3.01,1,20.0,0.5913,0.0376,0.7714,0.1256,0.6026,0.7161,0.3889,0.1853,0.1111,0.1136,177.8093,0.0277,0.8889,316.8304
sample14.mp4,45.0,48.0,3.0,9,0.7778,1.0,1.0,9,9,0.67,1.738,0.9998,4.8361,7.7995,-3.4008,0.6581,33.6407,2.89,1,20.0,0.6015,0.0163,0.7657,0.1234,0.6026,0.7161,0.3889,0.1853,0.1111,0.089,177.8093,0.0277,0.4444,162.7406
sample14.mp4,48.0,51.0,3.0,9,0.8889,1.0,0.8889,9,8,0.33,1.1835,0.9441,2.3734,2.9924,-2.3465,0.8511,46.5651,2.1,1,20.0,0.5977,0.0334,0.7268,0.0716,0.6026,0.7161,0.3889,0.1853,0.1111,0.052,177.8093,0.0277,0.6667,239.0773
sample14.mp4,51.0,54.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.1255,1.1073,4.2888,4.5519,-3.6192,0.5746,16.571,5.69,2,40.0,0.5895,0.0317,0.6962,0.0735,0.6026,0.7161,0.3889,0.1853,0.0,0.067,177.8093,0.0277,0.6667,237.8918
sample14.mp4,54.0,57.0,3.0,9,0.8889,1.0,1.0,9,9,0.33,2.2053,1.3501,-0.568,4.4833,-1.7279,0.413,32.1572,3.02,1,20.0,0.5868,0.0255,0.7378,0.1153,0.6026,0.7161,0.3889,0.1853,0.1111,0.0776,177.8093,0.0277,0.2222,82.9264
sample14.mp4,57.0,60.0,3.0,9,0.6667,1.0,0.8889,9,8,1.0,3.1656,2.5735,-0.7045,3.4026,-2.9004,2.0969,17.2674,5.47,1,20.0,0.5941,0.0261,0.858,0.2258,0.6026,0.7161,0.3889,0.1853,0.2222,0.1651,177.8093,0.0277,0.1111,42.6279
sample14.mp4,60.0,63.0,3.0,9,0.7778,1.0,0.875,8,7,0.67,2.0023,2.0584,0.4798,4.7337,-3.2015,1.1698,62.1398,1.58,2,40.0,0.6113,0.0296,0.8068,0.1642,0.6026,0.7161,0.3889,0.1853,0.25,0.1152,177.8093,0.0277,0.5556,200.3778
sample14.mp4,63.0,66.0,3.0,9,0.5556,1.0,0.8889,9,8,1.33,1.5669,1.2109,1.0056,8.2362,-2.7715,1.1668,34.7908,2.79,1,20.0,0.6098,0.0298,0.7884,0.1183,0.6026,0.7161,0.3889,0.1853,0.2222,0.0989,177.8093,0.0277,0.8889,317.0326
sample14.mp4,66.0,69.0,3.0,9,0.6667,1.0,1.0,9,9,1.0,1.6703,0.7168,2.0506,3.0461,-2.744,0.9062,61.3395,1.6,1,20.0,0.5992,0.0192,0.7938,0.0518,0.6026,0.7161,0.3889,0.1853,0.1111,0.0812,177.8093,0.0277,0.4444,160.2547
sample14.mp4,69.0,72.0,3.0,9,0.6667,1.0,0.8889,9,8,1.0,2.3329,1.255,0.4163,3.7507,-0.9021,0.7609,2.1883,31.36,1,20.0,0.6127,0.038,0.8006,0.1113,0.6026,0.7161,0.3889,0.1853,0.2222,0.111,177.8093,0.0277,0.0,3.5708
sample14.mp4,72.0,75.0,3.0,9,0.3333,1.0,1.0,9,9,2.0,2.1175,1.8628,0.2319,6.312,-2.7809,0.5566,18.328,5.17,1,20.0,0.589,0.0214,0.8542,0.0887,0.6026,0.7161,0.3889,0.1853,0.2222,0.1411,177.8093,0.0277,0.2222,84.078
sample14.mp4,75.0,78.0,3.0,9,0.5556,1.0,0.8889,9,8,1.33,1.3275,1.3458,-1.6475,8.4345,-2.4282,1.6965,33.7121,2.88,1,20.0,0.6235,0.0509,0.7417,0.1657,0.6026,0.7161,0.3889,0.1853,0.3333,0.1334,177.8093,0.0277,0.3333,84.3168
sample14.mp4,78.0,81.0,3.0,9,0.8889,1.0,0.0,9,0,0.33,1.6061,0.8068,-28.9398,1.7004,-3.6946,1.0418,15.8778,5.92,1,20.0,0.7423,0.0272,0.5249,0.0384,0.6026,0.7161,0.3889,0.1853,1.0,0.241,177.8093,0.0277,1.0,248.4011
sample14.mp4,81.0,84.0,3.0,9,1.0,1.0,0.0,9,0,0.0,2.7327,1.9431,-29.4111,2.5793,-3.556,0.6433,31.0993,3.12,1,20.0,0.7039,0.0475,0.6168,0.0611,0.6026,0.7161,0.3889,0.1853,0.4444,0.1535,177.8093,0.0277,1.0,65.8563
sample14.mp4,84.0,87.0,3.0,9,0.6667,1.0,0.5,8,4,1.0,2.476,1.2948,-12.6045,11.4487,-2.8728,0.9492,62.1046,1.58,2,40.0,0.6542,0.067,0.6667,0.2079,0.6026,0.7161,0.3889,0.1853,0.625,0.1961,177.8093,0.0277,0.5556,163.0183
sample14.mp4,87.0,90.0,3.0,9,0.3333,1.0,0.7778,9,7,2.0,2.7859,2.1452,6.9907,7.7356,-2.936,1.3468,34.3905,2.83,2,40.0,0.6274,0.0638,0.8196,0.1941,0.6026,0.7161,0.3889,0.1853,0.5556,0.1913,177.8093,0.0277,0.5556,198.7451
sample14.mp4,90.0,93.0,3.0,9,0.6667,1.0,0.6667,9,6,1.0,4.5334,1.7141,5.8101,7.5876,-2.6514,0.7507,3.3506,22.99,3,60.0,0.6365,0.0355,0.5825,0.1442,0.6026,0.7161,0.3889,0.1853,0.6667,0.1893,177.8093,0.0277,1.0,353.4048
sample14.mp4,93.0,96.0,3.0,9,0.6667,1.0,0.8889,9,8,1.0,1.9667,1.141,6.8756,3.2077,-3.1997,1.6634,46.5574,2.1,1,20.0,0.6095,0.0614,0.7578,0.1025,0.6026,0.7161,0.3889,0.1853,0.1111,0.1021,177.8093,0.0277,0.4444,161.5085
sample14.mp4,96.0,99.0,3.0,9,0.8889,1.0,0.8889,9,8,0.33,2.4739,1.1438,3.5417,3.8272,-2.1856,0.6234,16.8683,5.6,1,20.0,0.6198,0.0252,0.7585,0.1137,0.6026,0.7161,0.3889,0.1853,0.1111,0.0933,177.8093,0.0277,0.4444,159.7511
sample14.mp4,99.0,102.0,3.0,9,0.4444,1.0,0.7778,9,7,1.67,2.4013,1.4255,6.6052,7.1386,-1.045,1.4412,47.1769,2.08,1,20.0,0.6308,0.0421,0.8556,0.1576,0.6026,0.7161,0.3889,0.1853,0.4444,0.1788,177.8093,0.0277,0.6667,162.6646
sample14.mp4,102.0,105.0,3.0,9,0.6667,1.0,0.7778,9,7,1.0,1.751,1.811,6.1316,6.1003,-2.7514,1.2781,18.6392,5.09,1,20.0,0.6038,0.0552,0.7309,0.1133,0.6026,0.7161,0.3889,0.1853,0.2222,0.1029,177.8093,0.0277,0.8889,278.8267
sample14.mp4,105.0,108.0,3.0,9,0.8889,1.0,0.8889,9,8,0.33,2.2089,0.7397,3.6842,6.682,-0.4164,1.0104,47.7333,2.05,1,20.0,0.6072,0.0243,0.7494,0.0964,0.6026,0.7161,0.3889,0.1853,0.1111,0.055,177.8093,0.0277,0.3333,122.1074
sample14.mp4,108.0,111.0,3.0,9,0.7778,1.0,1.0,8,8,0.67,1.7003,1.2166,1.6139,8.1926,-0.7214,1.028,33.2252,2.92,4,80.0,0.5831,0.0266,0.7311,0.1485,0.6026,0.7161,0.3889,0.1853,0.25,0.1279,177.8093,0.0277,0.6667,239.879
sample14.mp4,111.0,114.0,3.0,9,0.5556,1.0,1.0,9,9,1.33,2.1418,1.3324,4.3328,6.8984,-2.6195,1.1151,47.5164,2.06,2,40.0,0.59,0.0336,0.8475,0.2397,0.6026,0.7161,0.3889,0.1853,0.3333,0.1922,177.8093,0.0277,0.5556,124.8314
sample14.mp4,114.0,117.0,3.0,9,0.7778,1.0,0.7778,9,7,0.67,1.0164,1.0579,-0.5318,4.8077,17.5248,57.4488,32.4119,2.99,1,20.0,0.6053,0.0562,0.7591,0.1294,0.6026,0.7161,0.3889,0.1853,0.2222,0.1019,177.8093,0.0277,0.3333,122.2728
sample14.mp4,117.0,120.0,3.0,9,0.8889,1.0,0.8889,9,8,0.33,1.0008,0.6651,-0.1435,2.863,-3.2357,0.4853,16.404,5.75,1,20.0,0.5706,0.0387,0.7211,0.1001,0.6026,0.7161,0.3889,0.1853,0.1111,0.0826,177.8093,0.0277,0.4444,160.1992
sample14.mp4,120.0,123.0,3.0,9,1.0,1.0,1.0,9,9,0.0,2.1319,1.0774,0.6175,5.8117,-2.0647,1.2444,17.872,5.3,1,20.0,0.5951,0.0262,0.7082,0.0483,0.6026,0.7161,0.3889,0.1853,0.0,0.0531,177.8093,0.0277,0.4444,161.1632
