filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample75.mp4,0.0,3.0,3.0,9,0.0,1.0,0.6667,9,6,3.0,5.0014,0.9637,2.8584,13.3206,2.0631,2.8184,4.7692,17.33,2,40.0,0.6415,0.0439,1.1525,0.1939,0.7074,0.7131,0.1617,0.1402,0.8889,0.4464,-175.3278,15.9761,0.4444,13.5579
sample75.mp4,3.0,6.0,3.0,9,0.1667,0.6667,0.0,1,0,2.62,24.9045,8.7078,-6.587,36.2724,-22.4067,64.9003,75.6708,1.3,1,20.0,0.6927,,0.8,,0.7074,0.7131,0.1617,0.1402,0.0,0.0881,-175.3278,15.9761,1.0,78.9566
sample75.mp4,6.0,9.0,3.0,9,0.125,0.8889,0.75,8,6,2.7,6.9119,1.5494,9.1774,11.1738,4.3198,1.1666,5.1457,16.27,0,0.0,0.6048,0.0427,1.1354,0.1033,0.7074,0.7131,0.1617,0.1402,1.0,0.4366,-175.3278,15.9761,0.25,10.1018
sample75.mp4,9.0,12.0,3.0,9,0.4444,1.0,1.0,4,4,1.53,7.2271,1.1802,9.9652,12.3861,4.6744,2.5968,3.5785,21.84,0,0.0,0.5685,0.0096,0.9926,0.1146,0.7074,0.7131,0.1617,0.1402,0.75,0.3175,-175.3278,15.9761,0.1111,8.4611
sample75.mp4,12.0,15.0,3.0,9,0.2222,1.0,0.0,0,0,2.36,4.905,1.8184,-18.0774,16.2332,4.3831,1.6995,5.8867,14.52,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,0.7778,34.1075
sample75.mp4,15.0,18.0,3.0,9,0.1111,1.0,0.5714,7,4,2.47,5.8928,0.9023,13.8145,10.6962,2.241,4.1929,2.9184,25.52,0,0.0,0.6598,0.0336,0.8707,0.1193,0.7074,0.7131,0.1617,0.1402,0.5714,0.1806,-175.3278,15.9761,0.1111,7.1651
sample75.mp4,18.0,21.0,3.0,9,0.3333,1.0,1.0,3,3,1.76,4.9182,1.9903,6.4233,18.1427,0.1409,4.2405,3.3261,23.12,0,0.0,0.6037,0.038,1.1111,0.1039,0.7074,0.7131,0.1617,0.1402,1.0,0.4138,-175.3278,15.9761,0.4444,16.5087
sample75.mp4,21.0,24.0,3.0,9,0.4444,1.0,1.0,3,3,1.69,6.9824,1.4739,-0.81,20.138,5.104,0.6198,6.4468,13.43,0,0.0,0.6363,0.0033,0.7649,0.0337,0.7074,0.7131,0.1617,0.1402,0.0,0.0914,-175.3278,15.9761,0.5556,22.3486
sample75.mp4,24.0,27.0,3.0,8,1.0,1.0,0.0,0,0,0.0,7.3159,2.3024,-9.0263,7.1745,-0.0475,4.2211,4.0334,19.87,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,1.0,25.2498
sample75.mp4,27.0,30.0,3.0,9,0.8889,1.0,1.0,1,1,0.34,11.9056,3.593,-3.0587,5.8358,0.3835,1.3398,3.5764,21.85,0,0.0,0.475,,0.9286,,0.7074,0.7131,0.1617,0.1402,1.0,0.3169,-175.3278,15.9761,0.8889,20.772
sample75.mp4,30.0,33.0,3.0,9,0.8889,1.0,0.0,0,0,0.34,6.5548,2.5466,-7.0926,12.2035,0.5477,2.4742,4.2183,19.16,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,0.7778,23.6449
sample75.mp4,33.0,36.0,3.0,9,0.7778,1.0,0.0,0,0,0.55,8.4491,0.7579,7.9366,3.9358,1.7741,0.7459,2.0539,32.74,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,0.3333,9.1564
sample75.mp4,36.0,39.0,3.0,9,0.8889,1.0,1.0,1,1,0.34,6.4193,1.6454,6.128,7.0124,2.974,1.6904,3.4491,22.48,0,0.0,0.6107,,0.6696,,0.7074,0.7131,0.1617,0.1402,0.0,0.106,-175.3278,15.9761,0.4444,11.4226
sample75.mp4,39.0,42.0,3.0,9,0.7778,1.0,0.5,2,1,0.68,6.8984,1.3075,-1.6886,9.2262,3.9682,1.2521,3.1682,23.99,0,0.0,0.6548,0.0202,0.6696,0.0,0.7074,0.7131,0.1617,0.1402,0.0,0.0695,-175.3278,15.9761,0.5556,17.8431
sample75.mp4,42.0,45.0,3.0,9,1.0,1.0,0.0,0,0,0.0,8.0609,2.7505,-8.8353,2.4872,2.3107,1.2197,1.9373,34.04,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,1.0,25.2012
sample75.mp4,45.0,48.0,3.0,9,1.0,1.0,0.0,0,0,0.0,6.9989,2.2715,-11.2234,4.9984,2.2645,0.663,2.1351,31.9,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,1.0,27.398
